with_beam;run;time_created;time_created_HUMAN;time_completed;time_completed_HUMAN;DAQ_time_start;DAQ_time_start_HUMAN;DAQ_time_end;DAQ_time_end_HUMAN;TRGTimeStart;TRGTimeStart_HUMAN;TRGTimeEnd;TRGTimeEnd_HUMAN;duration;pauseDuration;numberOfLDCs;numberOfGDCs;numberOfDetectors;partition;totalSubEvents;averageSubEventsPerSecond;totalEvents;totalEventsPhysics;totalEventsCalibration;totalEventsIncomplete;averageEventsPerSecond;totalDataReadout;averageDataRateReadout;totalDataEventBuilder;averageDataRateEventBuilder;totalDataRecorded;averageDataRateRecorded;run_type;HLTmode;LHCperiod;LDClocalRecording;GDClocalRecording;GDCmStreamRecording;eventBuilding;eor_reason;ecs_success;daq_success;dataMigrated;L3_magnetCurrent;Dipole_magnetCurrent;runQualityOverview;LHCFillNumber;ctp_act_config;numberOfPar;numberOfFailedPar
1;255467;1464909150.000000;03/06/2016 01:12:30;1464910598.000000;03/06/2016 01:36:38;1464909215.000000;03/06/2016 01:13:35;1464910597.000000;03/06/2016 01:36:37;1464909219.000000;03/06/2016 01:13:39;1464910536.000000;03/06/2016 01:35:36;1317.000000;0;202;18;17;PHYSICS_1;;;937559;929901;6648;222;678.407380607;7893605652128.0;5711726231.6000000000;7893740178128.0;5711823573.2000000000;7914740268249.0;5727019007.4000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.947368421;4980;pp2016 (v212);0;0
1;255466;1464907209.000000;03/06/2016 00:40:09;1464909124.000000;03/06/2016 01:12:04;1464907274.000000;03/06/2016 00:41:14;1464909124.000000;03/06/2016 01:12:04;1464907278.000000;03/06/2016 00:41:18;1464909064.000000;03/06/2016 01:11:04;1786.000000;0;202;18;17;PHYSICS_1;;;1271142;1261102;9030;130;687.103783783;10680881721004.0;5773449578.9000000000;10681064133708.0;5773548180.4000000000;10709634468086.0;5788991604.4000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.947368421;4980;pp2016 (v212);0;0
1;255465;1464898452.000000;02/06/2016 22:14:12;1464907200.000000;03/06/2016 00:40:00;1464898536.000000;02/06/2016 22:15:36;1464907199.000000;03/06/2016 00:39:59;1464898541.000000;02/06/2016 22:15:41;1464907147.000000;03/06/2016 00:39:07;8606.000000;47;202;18;17;PHYSICS_1;;;5951176;5906303;42247;1;686.964792796;51916942974388.0;5992951976.7000000000;51917797121012.0;5993050573.8000000000;52062150188184.0;6009713746.8000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.947368421;4980;pp2016 (v212);2;0
1;255463;1464894730.000000;02/06/2016 21:12:10;1464898239.000000;02/06/2016 22:10:39;1464894817.000000;02/06/2016 21:13:37;1464898239.000000;02/06/2016 22:10:39;1464894822.000000;02/06/2016 21:13:42;1464898175.000000;02/06/2016 22:09:35;3353.000000;0;202;18;17;PHYSICS_1;;;2401657;2383685;16962;2;701.828462887;20819885042248.0;6084127715.4000000000;20820229750296.0;6084228448.4000000000;20875918408230.0;6100502164.9000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;0.947368421;4980;pp2016 (v212);0;0
1;255447;1464878328.000000;02/06/2016 16:38:48;1464894606.000000;02/06/2016 21:10:06;1464878396.000000;02/06/2016 16:39:56;1464894605.000000;02/06/2016 21:10:05;1464878401.000000;02/06/2016 16:40:01;1464894552.000000;02/06/2016 21:09:12;16151.000000;305;187;18;16;PHYSICS_1;;;10155638;10081451;70074;11;626.543155037;84344673585988.0;5203570460.0000000000;84346131249892.0;5203660389.3000000000;84589281987751.0;5218661360.2000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.944444444;4980;pp2016 (v212);13;0
1;255442;1464875053.000000;02/06/2016 15:44:13;1464878088.000000;02/06/2016 16:34:48;1464875121.000000;02/06/2016 15:45:21;1464878087.000000;02/06/2016 16:34:47;1464875125.000000;02/06/2016 15:45:25;1464878030.000000;02/06/2016 16:33:50;2905.000000;25;187;18;16;PHYSICS_1;;;1974183;1971692;1183;4858;665.604517869;17157365817240.0;5784681664.6000000000;17157649940168.0;5784777457.9000000000;17201892825706.0;5799694142.2000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;No;Yes;30;6;0.944444444;4980;pp2016 (v212);1;0
1;255440;1464858960.000000;02/06/2016 11:16:00;1464874491.000000;02/06/2016 15:34:51;1464859029.000000;02/06/2016 11:17:09;1464874490.000000;02/06/2016 15:34:50;1464859034.000000;02/06/2016 11:17:14;1464874438.000000;02/06/2016 15:33:58;15404.000000;142;202;18;17;PHYSICS_1;;;10886227;10843765;39836;11;704.108854537;102815547832916.0;6649993391.9000000000;102817112777924.0;6650094610.8000000000;103111091657546.0;6669108832.4000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;0.947368421;4980;pp2016 (v212);6;0
1;255407;1464804947.000000;01/06/2016 20:15:47;1464813215.000000;01/06/2016 22:33:35;1464805014.000000;01/06/2016 20:16:54;1464813214.000000;01/06/2016 22:33:34;1464805018.000000;01/06/2016 20:16:58;1464813161.000000;01/06/2016 22:32:41;8143.000000;68;179;18;14;PHYSICS_1;;;3576470;3537166;37693;3;436.154878048;50990123999784.0;6218307804.9000000000;50990636496008.0;6218370304.4000000000;51110102808822.0;6232939366.9000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.937500000;4979;pp2016 (v212);3;0
1;255402;1464799617.000000;01/06/2016 18:46:57;1464804702.000000;01/06/2016 20:11:42;1464799686.000000;01/06/2016 18:48:06;1464804701.000000;01/06/2016 20:11:41;1464799691.000000;01/06/2016 18:48:11;1464804641.000000;01/06/2016 20:10:41;4950.000000;0;187;18;16;PHYSICS_1;;;3597655;3572777;23943;130;717.378863409;35201953687712.0;7019332739.3000000000;35202470157840.0;7019435724.4000000000;35290103295898.0;7036909929.4000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.944444444;4979;pp2016 (v208);0;0
1;255398;1464793615.000000;01/06/2016 17:06:55;1464799605.000000;01/06/2016 18:46:45;1464793684.000000;01/06/2016 17:08:04;1464799604.000000;01/06/2016 18:46:44;1464793689.000000;01/06/2016 17:08:09;1464799540.000000;01/06/2016 18:45:40;5851.000000;251;187;18;16;PHYSICS_1;;;3700510;3675123;23517;42182;625.086148648;34653820636908.0;5853685918.4000000000;34654349247884.0;5853775210.8000000000;34744534327984.0;5869009177.0000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;0.944444444;4979;pp2016 (v208);5;0
1;255352;1464760276.000000;01/06/2016 07:51:16;1464761121.000000;01/06/2016 08:05:21;1464760347.000000;01/06/2016 07:52:27;1464761121.000000;01/06/2016 08:05:21;1464760351.000000;01/06/2016 07:52:31;1464761068.000000;01/06/2016 08:04:28;717.000000;0;202;18;17;PHYSICS_1;;;461145;456323;3610;0;595.794573643;3812603301204.0;4925844058.4000000000;3812669401636.0;4925929459.5000000000;3822617925297.0;4938782849.2000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.789473684;4976;pp2016 (v206);0;0
1;255351;1464756327.000000;01/06/2016 06:45:27;1464760132.000000;01/06/2016 07:48:52;1464756392.000000;01/06/2016 06:46:32;1464760132.000000;01/06/2016 07:48:52;1464756396.000000;01/06/2016 06:46:36;1464760083.000000;01/06/2016 07:48:03;3687.000000;0;202;18;17;PHYSICS_1;;;2190072;2170757;17950;1;585.580748663;16584022019144.0;4434230486.4000000000;16584336175048.0;4434314485.3000000000;16631445140406.0;4446910465.3000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.789473684;4976;pp2016 (v206);1;0
1;255350;1464751729.000000;01/06/2016 05:28:49;1464755897.000000;01/06/2016 06:38:17;1464751798.000000;01/06/2016 05:29:58;1464755896.000000;01/06/2016 06:38:16;1464751802.000000;01/06/2016 05:30:02;1464755840.000000;01/06/2016 06:37:20;4038.000000;0;202;18;17;PHYSICS_1;;;2708134;2686497;20426;3462;660.84285017;22988445323388.0;5609674310.2000000000;22988833933724.0;5609769139.5000000000;23049523480910.0;5624578692.3000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;No;Yes;30;6;0.789473684;4976;pp2016 (v206);0;0
1;255283;1464698596.000000;31/05/2016 14:43:16;1464703604.000000;31/05/2016 16:06:44;1464698666.000000;31/05/2016 14:44:26;1464703453.000000;31/05/2016 16:04:13;1464698671.000000;31/05/2016 14:44:31;1464703400.000000;31/05/2016 16:03:20;4729.000000;47;187;18;16;PHYSICS_1;;;3251593;3227745;22164;5;679.254856904;27069622334836.0;5654819790.0000000000;27070089037956.0;5654917283.9000000000;27142696672890.0;5670084953.6000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.833333333;4965;pp2016 (v206);2;0
1;255280;1464696507.000000;31/05/2016 14:08:27;1464698094.000000;31/05/2016 14:34:54;1464696570.000000;31/05/2016 14:09:30;1464698094.000000;31/05/2016 14:34:54;1464696575.000000;31/05/2016 14:09:35;1464698031.000000;31/05/2016 14:33:51;1456.000000;0;187;18;16;PHYSICS_1;;;1005680;997519;7226;0;659.895013123;8107130850860.0;5319639665.9000000000;8107275146476.0;5319734348.1000000000;8128723911484.0;5333808340.9000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;No;Yes;30;6;0.777777777;4965;pp2016 (v205);0;0
1;255278;1464691702.000000;31/05/2016 12:48:22;1464696327.000000;31/05/2016 14:05:27;1464691770.000000;31/05/2016 12:49:30;1464696326.000000;31/05/2016 14:05:26;1464691774.000000;31/05/2016 12:49:34;1464696263.000000;31/05/2016 14:04:23;4489.000000;23;178;18;15;PHYSICS_1;;;3016831;2994371;21392;2;662.166593503;24311027870312.0;5336046503.6000000000;24311460856536.0;5336141540.1000000000;24377154424861.0;5350560672.7000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;0.764705882;4965;pp2016 (v205);1;0
1;255276;1464682994.000000;31/05/2016 10:23:14;1464691394.000000;31/05/2016 12:43:14;1464683082.000000;31/05/2016 10:24:42;1464691393.000000;31/05/2016 12:43:13;1464683086.000000;31/05/2016 10:24:46;1464691340.000000;31/05/2016 12:42:20;8254.000000;95;202;18;17;PHYSICS_1;;;5486895;5446461;38212;10;660.196727228;46147600753040.0;5552593039.7000000000;46148388323520.0;5552687802.1000000000;46279508083813.0;5568464454.8000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;Yes;Yes;30;6;0.789473684;4965;pp2016 (v205);4;0
1;255275;1464674308.000000;31/05/2016 07:58:28;1464682840.000000;31/05/2016 10:20:40;1464674378.000000;31/05/2016 07:59:38;1464682840.000000;31/05/2016 10:20:40;1464674383.000000;31/05/2016 07:59:43;1464682786.000000;31/05/2016 10:19:46;8403.000000;70;202;18;17;PHYSICS_1;;;5824783;5783286;39479;8;688.345899314;52722186469844.0;6230464012.0000000000;52723022630020.0;6230562825.6000000000;52869155966945.0;6247832187.1000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.789473684;4965;pp2016 (v204);4;1
1;255256;1464658661.000000;31/05/2016 03:37:41;1464661758.000000;31/05/2016 04:29:18;1464658725.000000;31/05/2016 03:38:45;1464661757.000000;31/05/2016 04:29:17;1464658730.000000;31/05/2016 03:38:50;1464661704.000000;31/05/2016 04:28:24;2974.000000;24;202;18;17;PHYSICS_1;;;1938124;1922522;14188;1;639.222955145;14569621642616.0;4805284182.9000000000;14569899750264.0;4805375907.1000000000;14612331548726.0;4819370563.6000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.789473684;4964;pp2016 (v202);1;0
1;255255;1464656770.000000;31/05/2016 03:06:10;1464658638.000000;31/05/2016 03:37:18;1464656858.000000;31/05/2016 03:07:38;1464658638.000000;31/05/2016 03:37:18;1464656863.000000;31/05/2016 03:07:43;1464658590.000000;31/05/2016 03:36:30;1727.000000;23;202;18;17;PHYSICS_1;;;941111;932380;7164;3;528.714044943;6919936192508.0;3887604602.5000000000;6920071162092.0;3887680428.1000000000;6940386997418.0;3899093818.8000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.789473684;4964;pp2016 (v202);2;0
1;255253;1464649824.000000;31/05/2016 01:10:24;1464656319.000000;31/05/2016 02:58:39;1464649889.000000;31/05/2016 01:11:29;1464656318.000000;31/05/2016 02:58:38;1464649893.000000;31/05/2016 01:11:33;1464656255.000000;31/05/2016 02:57:35;6362.000000;72;202;18;17;PHYSICS_1;;;4083885;4053464;28223;3;635.228651423;30965677653600.0;4816562086.4000000000;30966263819248.0;4816653261.7000000000;31057901842022.0;4830907115.0000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.789473684;4964;pp2016 (v202);4;1
1;255252;1464643823.000000;30/05/2016 23:30:23;1464649815.000000;31/05/2016 01:10:15;1464643891.000000;30/05/2016 23:31:31;1464649814.000000;31/05/2016 01:10:14;1464643896.000000;30/05/2016 23:31:36;1464649753.000000;31/05/2016 01:09:13;5857.000000;70;202;18;17;PHYSICS_1;;;3840508;3811790;27102;7699;648.4058754;29638159461880.0;5003910089.8000000000;29638710202296.0;5004003073.2000000000;29725093170225.0;5018587400.0000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.789473684;4964;pp2016 (v202);3;0
1;255251;1464634988.000000;30/05/2016 21:03:08;1464643695.000000;30/05/2016 23:28:15;1464635057.000000;30/05/2016 21:04:17;1464643694.000000;30/05/2016 23:28:14;1464635062.000000;30/05/2016 21:04:22;1464643641.000000;30/05/2016 23:27:21;8579.000000;95;202;18;17;PHYSICS_1;;;5405500;5362418;40860;7;625.85388445;46677421726412.0;5404355878.9000000000;46678197409548.0;5404445688.3000000000;46811422634910.0;5419870630.4000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.789473684;4964;pp2016 (v202);4;0
1;255249;1464633620.000000;30/05/2016 20:40:20;1464634824.000000;30/05/2016 21:00:24;1464633689.000000;30/05/2016 20:41:29;1464634823.000000;30/05/2016 21:00:23;1464633694.000000;30/05/2016 20:41:34;1464634773.000000;30/05/2016 20:59:33;1079.000000;0;202;18;17;PHYSICS_1;;;665384;659282;4737;1;586.758377425;4999621527252.0;4408837325.6000000000;4999716957396.0;4408921479.2000000000;5014223141931.0;4421713529.0000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.789473684;4964;pp2016 (v202);1;0
1;255248;1464631914.000000;30/05/2016 20:11:54;1464633611.000000;30/05/2016 20:40:11;1464631978.000000;30/05/2016 20:12:58;1464633610.000000;30/05/2016 20:40:10;1464631983.000000;30/05/2016 20:13:03;1464633560.000000;30/05/2016 20:39:20;1577.000000;23;202;18;17;PHYSICS_1;;;863293;855127;6398;2;528.978553921;5934593889096.0;3636393314.4000000000;5934717687128.0;3636469171.0000000000;5953049409610.0;3647701844.1000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.789473684;4964;pp2016 (v202);2;0
1;255247;1464627572.000000;30/05/2016 18:59:32;1464631730.000000;30/05/2016 20:08:50;1464627640.000000;30/05/2016 19:00:40;1464631730.000000;30/05/2016 20:08:50;1464627644.000000;30/05/2016 19:00:44;1464631676.000000;30/05/2016 20:07:56;4032.000000;46;187;18;16;PHYSICS_1;;;2221485;2201701;18288;2;543.150366748;18189442379864.0;4447296425.4000000000;18189761007528.0;4447374329.5000000000;18239807890752.0;4459610731.2000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.777777777;4964;pp2016 (v202);2;0
1;255242;1464619105.000000;30/05/2016 16:38:25;1464627521.000000;30/05/2016 18:58:41;1464619169.000000;30/05/2016 16:39:29;1464627520.000000;30/05/2016 18:58:40;1464619173.000000;30/05/2016 16:39:33;1464627470.000000;30/05/2016 18:57:50;8297.000000;142;187;18;16;PHYSICS_1;;;5265415;5226683;36166;49;630.513112202;43377048293744.0;5194234019.1000000000;43377804034656.0;5194324516.2000000000;43498873389066.0;5208822103.8000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.777777777;4964;pp2016 (v202);7;0
1;255240;1464617143.000000;30/05/2016 16:05:43;1464619001.000000;30/05/2016 16:36:41;1464617247.000000;30/05/2016 16:07:27;1464619000.000000;30/05/2016 16:36:40;1464617251.000000;30/05/2016 16:07:31;1464618952.000000;30/05/2016 16:35:52;1701.000000;0;187;18;16;PHYSICS_1;;;1147663;1138687;7716;1;654.685111237;9815501716820.0;5599259393.5000000000;9815666405828.0;5599353340.5000000000;9841397754734.0;5614031805.3000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.777777777;4964;pp2016 (v202);1;0
1;255182;1464582779.000000;30/05/2016 06:32:59;1464585021.000000;30/05/2016 07:10:21;1464582845.000000;30/05/2016 06:34:05;1464585021.000000;30/05/2016 07:10:21;1464582849.000000;30/05/2016 06:34:09;1464584963.000000;30/05/2016 07:09:23;2114.000000;9;164;18;16;PHYSICS_1;;;1341084;1330537;9400;931;616.306985294;10619604577548.0;4880332986.0000000000;10619711864268.0;4880382290.6000000000;10648692678053.0;4893700679.3000000000;PHYSICS;A;LHC16h;No;No;Yes;Yes;Subsystem_failure:TRG;Yes;No;Yes;30;6;0.882352941;4961;pp2016 (v202);2;0
1;255180;1464578196.000000;30/05/2016 05:16:36;1464582050.000000;30/05/2016 06:20:50;1464578257.000000;30/05/2016 05:17:37;1464582049.000000;30/05/2016 06:20:49;1464578261.000000;30/05/2016 05:17:41;1464581990.000000;30/05/2016 06:19:50;3729.000000;9;164;18;16;PHYSICS_1;;;2594708;2575886;17674;130;684.258438818;20552958119244.0;5420083892.2000000000;20553165695884.0;5420138632.9000000000;20609087748493.0;5434886009.6000000000;PHYSICS;A;LHC16h;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.823529411;4961;pp2016 (v202);1;0
1;255177;1464575550.000000;30/05/2016 04:32:30;1464577795.000000;30/05/2016 05:09:55;1464575614.000000;30/05/2016 04:33:34;1464577794.000000;30/05/2016 05:09:54;1464575619.000000;30/05/2016 04:33:39;1464577732.000000;30/05/2016 05:08:52;2113.000000;0;187;18;16;PHYSICS_1;;;1327221;1316853;9083;1;608.816972477;9810492736692.0;4500226026.0000000000;9810683192964.0;4500313391.3000000000;9838710979972.0;4513170174.3000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.777777777;4961;pp2016 (v202);1;1
1;255176;1464573400.000000;30/05/2016 03:56:40;1464575541.000000;30/05/2016 04:32:21;1464573465.000000;30/05/2016 03:57:45;1464575541.000000;30/05/2016 04:32:21;1464573469.000000;30/05/2016 03:57:49;1464575481.000000;30/05/2016 04:31:21;2012.000000;0;187;18;16;PHYSICS_1;;;1340318;1329939;9281;1041;645.625240847;10386552077716.0;5003156106.8000000000;10386744409460.0;5003248752.1000000000;10415334075111.0;5017020267.4000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Subsystem_failure:TRG;Yes;No;Yes;30;6;0.777777777;4961;pp2016 (v202);1;0
1;255173;1464569906.000000;30/05/2016 02:58:26;1464572809.000000;30/05/2016 03:46:49;1464569975.000000;30/05/2016 02:59:35;1464572808.000000;30/05/2016 03:46:48;1464569980.000000;30/05/2016 02:59:40;1464572748.000000;30/05/2016 03:45:48;2768.000000;24;187;18;16;PHYSICS_1;;;1504571;1491097;12189;1009;531.08753971;10099925327444.0;3565098950.7000000000;10100141114628.0;3565175119.9000000000;10130611996318.0;3575930814.1000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Subsystem_failure:TRG;Yes;No;Yes;30;6;0.777777777;4961;pp2016 (v202);2;0
1;255171;1464568794.000000;30/05/2016 02:39:54;1464569891.000000;30/05/2016 02:58:11;1464568861.000000;30/05/2016 02:41:01;1464569890.000000;30/05/2016 02:58:10;1464568866.000000;30/05/2016 02:41:06;1464569830.000000;30/05/2016 02:57:10;964.000000;0;187;18;16;PHYSICS_1;;;557442;552284;4060;937;541.731778425;3965928352296.0;3854157776.8000000000;3966008282952.0;3854235454.8000000000;3977518982441.0;3865421751.6000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Subsystem_failure:TRG;Yes;No;Yes;30;6;0.777777777;4961;pp2016 (v202);1;0
1;255167;1464565893.000000;30/05/2016 01:51:33;1464568780.000000;30/05/2016 02:39:40;1464565982.000000;30/05/2016 01:53:02;1464568780.000000;30/05/2016 02:39:40;1464565986.000000;30/05/2016 01:53:06;1464568719.000000;30/05/2016 02:38:39;2733.000000;0;187;18;16;PHYSICS_1;;;1764206;1750799;12309;946;630.523945675;13859470850084.0;4953349124.4000000000;13859724028996.0;4953439610.1000000000;13897802577575.0;4967048812.6000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Subsystem_failure:TRG;Yes;No;Yes;30;6;0.777777777;4961;pp2016 (v202);1;0
1;255162;1464561388.000000;30/05/2016 00:36:28;1464565878.000000;30/05/2016 01:51:18;1464561457.000000;30/05/2016 00:37:37;1464565877.000000;30/05/2016 01:51:17;1464561461.000000;30/05/2016 00:37:41;1464565825.000000;30/05/2016 01:50:25;4364.000000;0;187;18;16;PHYSICS_1;;;2888211;2867177;19541;1;653.441402714;24545869956956.0;5553364243.7000000000;24546284513164.0;5553458034.7000000000;24612371946476.0;5568409942.6000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.777777777;4961;pp2016 (v202);1;1
1;255159;1464559809.000000;30/05/2016 00:10:09;1464561362.000000;30/05/2016 00:36:02;1464559876.000000;30/05/2016 00:11:16;1464561362.000000;30/05/2016 00:36:02;1464559881.000000;30/05/2016 00:11:21;1464561302.000000;30/05/2016 00:35:02;1421.000000;0;187;18;16;PHYSICS_1;;;806179;798759;6322;1058;542.51615074;5616826759460.0;3779829582.4000000000;5616942363476.0;3779907377.8000000000;5633474689807.0;3791032765.7000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Subsystem_failure:TRG;Yes;No;Yes;30;6;0.833333333;4961;pp2016 (v202);1;0
1;255154;1464552108.000000;29/05/2016 22:01:48;1464559749.000000;30/05/2016 00:09:09;1464552176.000000;29/05/2016 22:02:56;1464559748.000000;30/05/2016 00:09:08;1464552180.000000;29/05/2016 22:03:00;1464559689.000000;30/05/2016 00:08:09;7509.000000;0;187;18;16;PHYSICS_1;;;5330419;5293495;35824;1113;703.964474379;44665458630456.0;5898766327.3000000000;44666223838952.0;5898867385.0000000000;44790855818257.0;5915326970.2000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;Subsystem_failure:TRG;Yes;No;Yes;30;6;0.833333333;4961;pp2016 (v202);1;0
1;255111;1464482959.000000;29/05/2016 02:49:19;1464484309.000000;29/05/2016 03:11:49;1464483026.000000;29/05/2016 02:50:26;1464484309.000000;29/05/2016 03:11:49;1464483030.000000;29/05/2016 02:50:30;1464484255.000000;29/05/2016 03:10:55;1225.000000;0;187;19;16;PHYSICS_1;;;900334;893036;5989;0;701.741231488;7741778147008.0;6034121704.6000000000;7741907328032.0;6034222391.3000000000;7761787421491.0;6049717397.9000000000;PHYSICS;B;LHC16h;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.888888888;4960;pp2016 (v201);0;0
